<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <UpVolume>, <DownVolume>, <TotalVolume>, <UpTicks>, <DownTicks>, <TotalTicks>, <OpenInterest>, <Knt1>, <usc1>, <+mx1>, <-mx1>, <Message1>, <Knt2>, <usc2>, <+mx2>, <-mx2>, <Message2>, <Knt3>, <usc3>, <+mx3>, <-mx3>, <Message3>, <Knt4>, <usc4>, <+mx4>, <-mx4>, <Message4>, <Knt5>, <usc5>, <+mx5>, <-mx5>, <Message5>, <Knt6>, <usc6>, <+mx6>, <-mx6>, <Message6>, <Knt7>, <usc7>, <+mx7>, <-mx7>, <Message7>, <Knt8>, <usc8>, <+mx8>, <-mx8>, <Message8>, <Knt9>, <usc9>, <+mx9>, <-mx9>, <Message9>, <Knt10>, <usc10>, <+mx10>, <-mx10>, <Message10>, <Knt11>, <usc11>, <+mx11>, <-mx11>, <Message11>, <Zero Line>, <MGapSum 1>, <MGapSum 2>, <MGapSum 3>, <MGapSum 4>, <MGapSum 5>, <MGapSum 6>, <MGapSum 7>, <MGapSum 8>, <MGapSum 9>, <MGapSum 10>, <MGapSum 11>, <MGapSum 12>, <MGapSum 13>, <MGapSum 14>, <MGapSum 15>, <MAvgOfAvg>, <DblSlwK>, <DblSlwD>, <OverBot>, <OverSld>, <HA1>, <HA2>, <HA3>, <HA4>, <HA5>, <HA6>, <AvgOfHAs>, <HA7>, <HA8>, <HA9>, <HA10>, <HA11>, <HA12>, <HA13>, <HA14>, <HA15>, <zero>, <HA1.U>, <HA1.D>, <HA2.U>, <HA2.D>, <HA3.U>, <HA3.D>, <HA4.U>, <HA4.D>, <HA5.U>, <HA5.D>, <HA6.U>, <HA6.D>, <Z.U>, <Z.D>, <HA7.U>, <HA7.D>, <HA8.U>, <HA8.D>, <HA9.U>, <HA9.D>, <HA10.U>, <HA10.D>, <HA11.U>, <HA11.D>, <HA12.U>, <HA12.D>, <HA13.U>, <HA13.D>, <HA14.U>, <HA14.D>, <HA15.U>, <HA15.D>, <TGapSum 1>, <TGapSum 2>, <TGapSum 3>, <TGapSum 4>, <TGapSum 5>, <TGapSum 6>, <TGapSum 7>, <TGapSum 8>, <TGapSum 9>, <TGapSum 10>, <TGapSum 11>, <TGapSum 12>, <TGapSum 13>, <TGapSum 14>, <TAvgOfAvg>, <SlowK>, <SlowD>, <OverBot>, <OverSld>
9/22/2011,16:15:00,999.25,999.25,974.25,974.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16770.45,16846.29,16919.25,16984.23,17026.02,17064.02,17092.97,17102.32,17117.88,17061.92,17012.46,16923.92,16811.62,16677.24,16552.34,17674.33,0,95,90,10,1090.97,1096.35,1100.97,1104.91,1108.23,1111.05,1186.56,1115.18,1119.86,1123.84,1125.31,1129.43,1130.09,1135.38,1138.01,1140.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218,294,367,432,474,512,541,550,566,510,460,372,259,125,379,71,88,90,10
9/30/2011,16:15:00,974.25,974.25,949.25,949.25,11537031,11677571,23214607,3106912,3156373,6263285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16633.10,16722.44,16807.72,16884.92,16935.24,16981.74,17018.81,17039.92,17066.11,17024.95,16985.74,16909.08,16797.86,16666.80,16543.12,17705.49,0,93,90,10,1076.71,1082.82,1088.24,1092.98,1097.09,1100.65,1185.61,1105.32,1111.46,1115.71,1118.06,1122.49,1123.94,1129.53,1132.50,1135.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1184.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90,179,265,342,392,439,476,497,523,482,443,366,255,124,325,68,87,90,10
10/5/2011,16:15:00,974.25,999.25,974.25,999.25,5375969,5358600,10734571,1477626,1472436,2950062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16495.93,16598.50,16695.64,16784.84,16843.58,16898.47,16943.40,16975.87,17012.27,16985.54,16956.32,16891.22,16784.03,16658.99,16539.24,17719.96,0,89,90,10,1062.87,1069.55,1075.62,1081.05,1085.88,1090.13,1183.25,1095.32,1102.96,1107.53,1110.74,1115.45,1117.73,1123.67,1127.06,1130.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-43,59,156,246,304,359,404,437,473,446,417,352,245,120,265,65,85,90,10
10/7/2011,16:15:00,999.25,1024.25,999.25,1024.25,2912927,2856297,5769225,833503,822731,1656234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16367.79,16482.32,16590.08,16690.20,16756.75,16819.42,16871.77,16914.89,16960.88,16947.92,16928.32,16874.26,16772.18,16653.98,16539.14,17718.21,0,84,90,10,1050.42,1057.46,1064.00,1069.98,1075.38,1080.24,1179.52,1085.90,1094.80,1099.70,1103.77,1108.69,1111.79,1118.12,1121.97,1125.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-171,-57,51,151,218,280,333,376,422,409,389,335,233,115,206,62,84,90,10
10/13/2011,16:15:00,1024.25,1049.25,1024.25,1049.25,4364342,4241169,8605513,1209338,1189238,2398576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16255.42,16380.22,16496.79,16606.40,16679.84,16749.44,16808.45,16861.24,16915.79,16915.56,16904.95,16861.32,16765.12,16654.29,16545.00,17701.19,0,77,90,10,1039.98,1047.16,1053.95,1060.29,1066.12,1071.45,1174.50,1077.51,1087.48,1092.68,1097.60,1102.71,1106.51,1113.11,1117.49,1121.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-290,-165,-48,61,135,204,263,316,371,371,360,316,220,109,148,59,82,90,10
10/20/2011,16:15:00,1049.25,1074.25,1049.25,1074.25,6503935,6433346,12937282,1794761,1781608,3576369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16165.30,16297.96,16421.00,16537.93,16616.93,16692.21,16756.98,16818.23,16880.23,16891.52,16889.14,16855.19,16765.31,16661.96,16558.55,17670.34,0,69,90,10,1032.23,1039.31,1046.12,1052.62,1058.70,1064.34,1168.35,1070.68,1081.31,1086.76,1092.45,1097.73,1102.14,1108.94,1113.87,1118.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-393,-261,-138,-21,58,134,198,260,322,333,331,297,207,103,95,57,81,90,10
10/26/2011,16:15:00,1074.25,1099.25,1074.25,1099.25,4725542,4729223,9454767,1271234,1269635,2540869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16103.57,16241.01,16367.58,16489.07,16571.93,16651.27,16720.64,16788.89,16856.89,16878.24,16883.11,16858.06,16805.13,16678.79,16581.38,17627.67,0,57,90,10,1027.73,1034.55,1041.14,1047.55,1053.68,1059.46,1161.25,1065.94,1076.66,1082.30,1088.64,1094.06,1099.01,1105.78,1111.24,1115.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-478,-340,-214,-92,-9,70,139,208,276,297,302,277,224,97,50,56,79,90,10
10/27/2011,16:15:00,1099.25,1124.25,1099.25,1124.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16074.22,16213.33,16340.31,16463.46,16548.29,16629.92,16702.52,16775.97,16848.34,16878.05,16888.96,16871.83,16825.85,16736.85,16645.33,17575.70,0,42,90,10,1026.63,1033.09,1039.31,1045.39,1051.36,1057.08,1153.47,1063.56,1073.89,1079.65,1086.47,1091.98,1097.39,1103.88,1109.79,1114.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-571,-432,-305,-182,-97,-15,57,131,203,233,244,227,181,92,-16,55,77,90,10
11/16/2011,16:15:00,1099.25,1099.25,1074.25,1074.25,18420368,18576344,36996722,5120218,5209333,10329551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16055.34,16195.04,16321.16,16445.00,16531.11,16614.45,16689.71,16767.65,16843.77,16881.16,16897.71,16888.14,16848.78,16763.44,16674.62,17516.70,0,22,90,10,1026.80,1032.79,1038.63,1044.32,1049.95,1055.50,1145.24,1061.87,1071.72,1077.54,1084.74,1090.31,1096.14,1102.35,1108.66,1114.01,0.00,1067.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-619,-480,-353,-230,-144,-60,15,93,169,207,223,214,174,89,-47,53,75,90,10
11/18/2011,16:15:00,1074.25,1074.25,1049.25,1049.25,2545665,2729925,5275591,757290,804029,1561319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16034.66,16174.92,16300.11,16424.97,16512.38,16597.56,16675.38,16757.76,16837.64,16882.60,16904.78,16902.70,16869.98,16786.94,16699.48,17452.61,0,0,90,10,1027.05,1032.48,1037.91,1043.24,1048.50,1053.76,1136.75,1059.92,1069.47,1075.29,1082.80,1088.42,1094.62,1100.66,1107.40,1113.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-665,-525,-399,-275,-187,-102,-24,58,138,183,205,203,171,87,-75,52,73,90,10
11/22/2011,16:15:00,1049.25,1049.25,1024.25,1024.25,2295055,2413575,4708630,665880,699286,1365166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16002.35,16143.58,16268.55,16395.33,16484.56,16572.09,16652.87,16740.29,16824.60,16877.56,16905.82,16911.49,16885.70,16804.24,16717.31,17384.86,0,0,90,10,1026.57,1031.35,1036.32,1041.29,1046.24,1051.19,1128.16,1057.08,1066.49,1072.28,1080.03,1085.68,1092.26,1098.35,1105.53,1111.68,0.00,0.00,1056.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-715,-574,-449,-322,-233,-145,-64,23,107,160,189,194,168,87,-105,51,71,90,10
11/29/2011,16:15:00,1049.25,1074.25,1049.25,1074.25,4292789,4337925,8630716,1163941,1180112,2344053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15974.55,16115.68,16239.73,16367.96,16458.68,16548.25,16631.71,16723.95,16812.57,16873.27,16907.51,16920.83,16901.93,16824.78,16740.93,17314.72,0,0,90,10,1026.88,1030.92,1035.30,1039.85,1044.44,1049.08,1119.57,1054.65,1063.80,1069.48,1077.34,1082.99,1089.87,1096.07,1103.65,1110.23,0.00,1042.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-766,-625,-501,-373,-282,-193,-109,-17,72,132,167,180,161,84,-138,51,68,90,10
12/2/2011,16:15:00,1074.25,1099.25,1074.25,1099.25,3862643,3726212,7588856,1050853,1007004,2057857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15957.95,16097.32,16219.08,16347.62,16439.10,16529.98,16615.54,16711.94,16804.42,16872.25,16912.16,16932.86,16920.71,16848.85,16769.02,17243.42,3,0,90,10,1028.54,1031.80,1035.50,1039.49,1043.65,1047.91,1111.11,1053.15,1061.84,1067.33,1075.14,1080.72,1087.80,1094.10,1101.99,1108.99,0.00,0.00,0.00,1060.25,0.00,1046.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-811,-672,-550,-421,-330,-239,-153,-57,35,103,143,164,152,80,-170,53,67,90,10
12/30/2011,16:15:00,1099.25,1124.25,1099.25,1124.25,17186685,17400188,34586886,4270376,4315776,8586152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15959.04,16094.30,16211.87,16339.00,16430.12,16521.21,16607.98,16707.44,16802.90,16876.97,16921.96,16949.56,16943.87,16877.97,16802.86,17172.30,7,0,90,10,1032.19,1034.51,1037.47,1040.81,1044.41,1048.21,1102.91,1053.03,1061.03,1066.24,1073.80,1079.25,1086.40,1092.70,1100.80,1108.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1057.25,0.00,1043.25,0.00,1029.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-844,-709,-591,-464,-373,-282,-195,-95,0,74,119,147,141,75,-200,54,65,90,10
1/17/2012,16:15:00,1124.25,1149.25,1124.25,1149.25,8548880,8426377,16975263,2135704,2123087,4258791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15984.02,16112.22,16223.21,16346.64,16435.86,16525.70,16612.59,16713.61,16810.80,16889.85,16939.07,16972.89,16973.18,16913.61,16843.64,17102.86,12,0,90,10,1038.36,1039.63,1041.68,1044.31,1047.28,1050.49,1095.12,1054.79,1061.75,1066.61,1073.71,1078.95,1086.00,1092.15,1100.34,1107.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1040.25,0.00,1026.25,0.00,1012.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-860,-731,-620,-497,-408,-318,-231,-130,-33,46,95,129,130,70,-224,56,63,90,10
1/24/2012,16:15:00,1149.25,1174.25,1149.25,1174.25,4220414,4133278,8353693,949785,929155,1878940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16038.68,16156.43,16258.03,16374.90,16460.38,16547.13,16632.77,16733.55,16830.89,16913.30,16965.64,17004.79,17010.38,16993.06,16928.42,17037.03,17,0,90,10,1047.47,1047.65,1048.70,1050.44,1052.69,1055.25,1087.92,1058.92,1064.28,1068.77,1075.22,1080.17,1086.94,1092.69,1100.85,1108.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1023.25,0.00,1009.25,0.00,995.25,0.00,981.25,0.00,967.25,0.00,953.25,0.00,-890,-772,-670,-554,-468,-381,-296,-195,-98,-15,37,76,82,65,-272,58,62,90,10
2/6/2012,16:15:00,1174.25,1199.25,1174.25,1199.25,7787658,7704108,15491770,1770925,1759304,3530229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16126.47,16230.58,16319.93,16427.40,16507.25,16589.05,16671.85,16770.24,16865.84,16949.71,17003.82,17047.17,17057.19,17045.07,16985.73,16976.84,24,0,90,10,1059.59,1058.67,1058.66,1059.42,1060.80,1062.64,1081.55,1065.64,1068.98,1073.02,1078.70,1083.26,1089.53,1094.60,1102.57,1110.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-859,-755,-666,-558,-478,-397,-314,-215,-120,-36,18,61,71,59,-279,62,61,90,10
2/27/2012,16:15:00,1199.25,1224.25,1199.25,1224.25,11207775,11225644,22433427,2524159,2535646,5059805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16248.41,16336.15,16410.74,16506.26,16578.69,16653.85,16732.15,16825.93,16917.97,17001.24,17055.69,17101.93,17115.31,17107.22,17052.92,16924.48,30,0,90,10,1074.55,1072.58,1071.48,1071.21,1071.64,1072.63,1076.23,1074.94,1075.99,1079.50,1084.26,1088.38,1093.95,1098.13,1105.75,1113.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-805,-717,-642,-547,-474,-399,-321,-227,-135,-52,3,49,62,54,-277,64,60,90,10
3/12/2012,16:15:00,1224.25,1249.25,1224.25,1249.25,8873824,8953640,17827472,1770831,1811774,3582605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16403.06,16472.28,16530.34,16611.94,16675.47,16742.56,16814.83,16901.91,16988.72,17069.39,17122.76,17170.48,17186.07,17180.88,17131.23,16882.20,35,0,90,10,1091.98,1089.00,1086.86,1085.56,1085.00,1085.07,1072.19,1086.59,1085.34,1088.21,1091.89,1095.55,1100.25,1103.40,1110.50,1117.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-728,-659,-601,-519,-456,-389,-316,-229,-143,-62,-8,39,55,50,-264,66,60,90,10
3/23/2012,16:15:00,1249.25,1274.25,1249.25,1274.25,8081145,7980510,16061661,1648335,1631852,3280187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16588.72,16637.55,16677.83,16743.73,16797.05,16854.82,16919.82,16998.33,17078.59,17154.85,17205.87,17253.68,17270.35,17266.95,17221.49,16852.23,42,0,90,10,1111.58,1107.69,1104.57,1102.25,1100.71,1099.83,1069.67,1100.53,1096.89,1099.07,1101.48,1104.63,1108.36,1110.45,1116.87,1123.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-633,-584,-544,-478,-424,-367,-302,-223,-143,-67,-16,32,49,45,-244,69,59,90,10
4/9/2012,16:15:00,1249.25,1249.25,1224.25,1224.25,7964274,7997637,15961918,1800751,1832329,3633080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16779.99,16808.83,16831.98,16882.37,16925.52,16973.97,17031.47,17101.00,17174.58,17245.81,17294.13,17341.54,17358.87,17357.07,17312.49,16836.23,47,0,90,10,1130.92,1126.30,1122.38,1119.18,1116.73,1114.97,1068.81,1114.89,1109.07,1110.57,1111.65,1114.26,1117.01,1118.15,1123.78,1130.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-532,-504,-481,-430,-387,-339,-281,-211,-138,-67,-18,29,46,45,-218,72,59,90,10
5/11/2012,16:15:00,1224.25,1224.25,1199.25,1199.25,22290193,22528021,44818225,5237821,5297219,10535040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16963.51,16973.81,16981.51,17017.63,17051.28,17091.01,17141.32,17202.09,17269.46,17335.72,17381.48,17428.40,17446.38,17446.34,17401.26,16835.11,53,1,90,10,1148.78,1143.58,1139.07,1135.18,1131.97,1129.44,1069.68,1128.65,1121.07,1121.90,1121.69,1123.73,1125.49,1125.88,1130.67,1136.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,989.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-438,-427,-420,-384,-350,-310,-260,-199,-132,-66,-20,27,45,45,-193,74,60,90,10
5/16/2012,16:15:00,1199.25,1199.25,1174.25,1174.25,3207373,3391172,6598546,810619,851115,1661734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17128.39,17122.52,17117.17,17141.01,17166.33,17198.46,17242.26,17295.10,17357.10,17418.92,17462.61,17509.30,17528.18,17530.42,17483.94,16848.94,56,3,90,10,1164.16,1158.62,1153.66,1149.33,1145.56,1142.41,1072.25,1141.02,1132.19,1132.41,1130.98,1132.48,1133.24,1133.11,1137.08,1142.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-356,-361,-367,-343,-318,-285,-242,-189,-127,-65,-21,25,44,46,-170,75,60,90,10
5/31/2012,16:15:00,1174.25,1174.25,1149.25,1149.25,11824898,11942558,23767460,2900823,2949573,5850396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266.25,17247.21,17231.71,17245.72,17264.30,17290.27,17328.57,17374.72,17432.48,17490.75,17533.09,17580.04,17600.27,17605.52,17557.14,16876.92,58,5,90,10,1176.41,1170.69,1165.52,1160.89,1156.80,1153.23,1076.38,1151.37,1141.88,1141.58,1139.01,1140.04,1139.84,1139.42,1142.63,1146.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-291,-310,-325,-311,-293,-267,-229,-182,-125,-66,-24,23,43,48,-154,76,61,90,10
